interviewMode,weights,PRE_VotePresident,approvalOfPresidentCovidResponse,PRE_RaceOutcomePrediction,PRE_ThermoBiden,PRE_ThermoTrump,PRE_ThermoHarris,PRE_ThermoPence,PRE_ThermoObama,PRE_ThermoDemParty,PRE_ThermoRepParty,PRE_ParentNativeStatus,PRE_YearsAtAddress,Sex,PRE_SummaryVoteDutyChoice,PRE_PartyID,PRE_ScaleSpendingServices,PRE_CountryDirection,PRE_GovTrust,PRE_EconomyView,PRE_AbortionRightsSC,Age,EducationLevel,WorkStatus,Income,Race,StateRegistration,HouseholdChildren,PRE_PartyMoreHouseMembers,PRE_FederalSpendingKnowledge,PRE_VoteAccuracy,PRE_SurveySeriousness,PRE_ScaleDefenseSpending,PRE_ScaleMedInsurance,PRE_CorruptionView,PRE_ScaleGovAssistanceBlacks,PRE_ScaleJobIncome,POST_Voted2020,POST_VotePresident,POST_VoteAccuracy,POST_ThermoHarris,POST_ThermoPence,POST_ThermoBiden,POST_ThermoTrump,POST_ProblemMention,mentionFox,mentionABC,mentionCNN
3,0.77,2,1,1,15,75,15,80,20,20,70,1,14.0,1,1,5,2,2,3,4,1,64.2,6,1,21,1,48,0,1,1,4,5,6,7,2,7,7,2,2,2,30,100,15,70,78,1,0,0
3,1.06,1,4,2,100,15,70,0,100,100,60,3,9.0,1,1,2,1,4,1,4,2,43.0,3,2,4,2,51,4,1,0,5,5,4,3,2,2,3,2,1,4,70,40,100,17,82,0,0,1
3,0.57,2,2,1,30,85,15,85,30,15,85,1,7.0,2,1,6,4,3,3,3,1,80.0,1,2,7,1,36,0,1,0,1,5,7,5,3,4,5,2,2,3,10,53,30,51,83,0,0,1
3,0.61,1,4,2,70,15,75,40,75,60,40,1,4.0,2,1,3,5,2,3,4,2,55.0,6,2,13,1,17,0,1,0,4,5,3,4,1,3,5,2,1,2,90,20,80,15,82,0,1,1
3,0.71,1,4,1,100,0,100,0,100,100,10,3,20.0,2,7,1,7,2,3,4,2,51.0,7,2,17,1,36,1,2,0,3,5,4,1,1,2,1,2,2,2,40,62,42,46,83,0,0,0
3,1.43,1,4,2,85,0,85,0,100,85,15,1,1.0,1,1,3,7,1,5,4,2,46.0,5,1,17,2,45,3,1,0,4,5,2,1,1,1,4,1,1,1,70,0,70,0,83,0,1,1
3,0.77,2,1,2,10,85,0,100,15,0,80,1,12.0,2,1,6,5,3,3,3,1,38.0,8,1,17,1,5,1,2,1,3,5,7,7,2,6,6,2,2,3,0,96,0,90,83,1,0,0
3,0.77,1,4,1,70,0,85,0,100,60,15,1,0.0,2,1,1,5,2,3,4,2,62.0,7,2,12,1,37,0,1,1,4,5,2,1,1,2,3,2,1,1,100,0,85,0,81,0,0,0
3,0.97,2,1,1,20,90,15,80,35,2,65,1,16.0,1,2,5,3,5,4,2,1,60.0,3,1,13,1,29,0,1,1,3,5,6,6,2,5,6,2,2,3,37,73,32,55,83,1,0,0
3,0.7,1,4,1,100,0,85,0,100,85,0,1,23.0,1,1,1,7,1,4,4,3,43.0,2,2,2,2,38,0,2,0,2,5,7,1,1,1,1,2,2,2,34,58,39,43,83,0,0,1
3,1.94,2,4,1,40,60,50,50,85,60,70,3,0.0,1,1,4,7,2,2,2,3,72.0,3,1,20,3,12,2,1,0,5,5,4,4,3,1,4,2,1,1,85,30,100,0,82,0,0,0
3,0.49,1,4,2,70,0,70,50,100,100,0,1,18.0,2,7,1,7,2,4,4,2,80.0,2,2,7,3,34,0,1,1,2,5,3,3,1,6,4,2,2,2,30,53,50,40,83,0,0,1
3,4.74,1,4,1,100,0,70,60,100,85,85,3,5.0,2,1,1,7,1,4,4,3,23.0,4,1,14,3,6,1,1,0,3,5,5,2,3,7,4,2,1,2,100,0,100,0,82,0,0,0
3,0.46,2,1,1,40,85,15,70,0,15,60,1,31.0,1,1,5,3,3,3,2,1,68.0,6,2,17,1,51,0,1,1,3,5,5,6,3,4,5,2,2,4,15,70,60,70,47,1,0,0
3,0.31,2,2,1,15,70,15,85,15,15,70,1,25.0,2,7,7,4,3,2,4,3,57.0,6,1,4,1,20,0,1,0,3,5,5,7,3,4,5,2,2,2,0,85,30,70,82,0,0,0
3,1.31,2,2,2,30,70,0,70,15,15,60,1,22.0,1,2,6,2,3,4,2,1,71.8,6,1,20,1,37,0,1,0,2,5,4,7,2,5,5,2,2,3,0,100,0,85,83,1,0,0
3,1.85,1,4,1,85,85,10,10,100,85,85,2,6.0,1,5,6,7,3,4,2,3,52.0,1,2,1,3,25,0,2,0,3,5,5,1,3,3,1,1,2,3,60,50,70,0,83,0,0,0
3,0.57,2,1,1,0,100,0,100,0,0,70,1,17.0,2,1,6,3,2,4,4,1,69.0,6,2,16,1,17,0,1,1,1,5,6,6,3,7,7,2,2,5,0,100,0,100,78,1,0,0
3,0.43,1,4,1,40,0,50,50,75,40,40,1,17.0,2,6,6,4,1,5,5,1,54.0,4,1,1,1,8,1,2,1,5,5,5,4,1,4,4,1,2,2,0,70,50,50,83,0,0,0
3,1.91,3,2,1,30,60,30,65,15,25,55,1,5.0,1,7,5,2,3,3,3,3,39.0,6,1,11,1,48,3,1,1,3,5,2,5,3,3,7,1,2,3,0,70,15,60,82,0,0,0
3,0.84,2,1,1,0,85,0,85,0,0,100,3,13.0,1,7,7,5,3,2,3,1,72.0,6,2,10,4,48,0,1,0,3,2,7,7,3,7,4,2,2,4,0,100,15,70,83,1,1,0
3,1.36,2,2,1,15,60,30,65,40,20,60,1,1.0,2,2,7,1,2,4,4,1,27.0,3,1,7,1,1,0,1,0,4,5,4,5,2,5,5,2,2,2,15,85,15,70,82,1,1,0
3,0.39,1,4,1,70,0,70,50,85,60,40,1,38.0,2,6,1,6,1,4,4,2,38.0,7,1,12,2,42,1,1,0,4,5,4,5,1,4,6,2,1,1,85,30,70,0,82,0,0,1
3,1.39,1,4,1,100,0,100,15,100,70,0,1,17.0,1,1,3,6,1,2,5,2,49.0,7,2,22,6,34,0,1,1,5,5,1,1,1,1,1,2,1,1,70,0,85,0,82,0,0,1
3,1.94,2,2,1,50,60,50,50,30,30,60,1,11.2,2,1,6,4,2,3,2,1,59.8,1,2,4,2,13,0,2,0,3,4,6,4,1,7,7,2,2,2,50,50,50,60,83,0,1,0
3,0.32,1,4,1,50,40,40,50,50,50,50,3,40.0,2,1,4,4,2,3,3,2,68.0,5,2,4,3,12,0,1,1,4,5,7,4,3,4,5,2,2,1,70,60,85,15,17,1,0,1
3,1.65,1,4,1,40,15,50,15,70,40,30,2,16.0,2,6,2,4,2,4,3,3,40.0,6,1,21,4,6,0,1,0,4,5,4,4,1,3,6,2,1,1,35,40,50,15,82,0,0,1
3,1.02,2,3,1,50,60,50,70,85,40,85,3,12.0,1,3,6,2,3,4,4,3,49.0,7,1,22,4,36,2,1,1,4,4,6,5,3,5,5,1,2,2,50,60,50,40,82,0,1,0
3,1.3,2,2,1,0,100,0,85,15,0,100,1,26.0,2,5,7,3,5,3,2,3,26.0,3,1,16,1,29,0,2,0,2,5,5,6,3,6,5,2,2,4,0,100,0,100,83,1,0,0
3,1.11,1,4,1,80,10,80,50,90,70,30,3,3.0,2,6,3,5,1,3,4,2,34.0,8,1,21,4,6,1,2,1,4,5,7,1,1,3,7,2,1,2,85,30,85,0,32,0,0,1
3,1.4,2,1,2,0,100,0,100,0,0,100,1,0.0,1,1,7,4,3,3,3,1,51.0,4,1,11,1,12,0,2,0,3,5,7,7,2,7,7,2,2,2,0,100,0,100,81,0,0,0
3,4.0,3,1,2,0,100,0,85,0,0,100,1,3.0,2,7,7,7,3,1,3,3,23.0,2,2,8,1,38,2,2,0,3,3,6,5,3,5,5,0,2,3,0,100,0,100,83,0,1,0
3,0.43,1,4,1,90,0,90,40,100,100,30,2,36.0,2,1,1,7,1,3,5,2,80.0,3,1,6,3,4,0,1,1,3,5,6,2,1,5,5,2,1,2,90,80,90,40,82,0,1,0
3,0.75,1,4,1,60,15,60,40,85,60,40,1,1.0,2,7,1,7,3,3,3,3,25.0,7,1,8,6,43,0,1,1,3,5,4,4,1,2,5,2,2,3,30,62,34,57,47,0,0,1
3,1.26,1,4,1,100,0,85,0,100,100,0,1,3.0,2,1,1,6,2,3,5,2,80.0,6,2,22,1,6,0,1,1,2,1,4,2,1,4,1,2,1,1,100,0,100,0,32,0,1,1
3,0.93,2,1,2,5,86,1,91,40,10,80,1,8.0,2,1,7,3,3,3,2,3,43.0,5,2,9,6,20,2,1,0,1,5,4,6,2,4,7,2,2,4,1,90,10,80,78,0,0,0
3,1.43,2,1,1,0,90,0,85,10,0,95,1,7.0,1,1,7,3,4,3,2,3,59.0,6,1,20,1,42,0,1,0,3,5,6,7,1,7,7,1,2,2,0,94,0,100,83,1,0,0
3,1.41,1,4,1,85,15,60,15,100,50,0,1,5.0,1,2,2,5,2,4,4,2,49.0,6,1,17,2,24,1,1,1,3,5,4,3,1,2,4,2,1,2,79,10,85,5,83,1,0,1
3,0.61,2,1,2,0,100,0,100,0,0,100,1,10.0,1,2,7,1,4,4,1,1,32.0,5,1,18,1,39,1,1,0,4,5,5,7,2,7,7,2,2,4,0,100,0,100,47,0,0,0
3,0.36,1,4,2,75,0,85,5,90,85,5,1,3.0,2,1,1,6,2,3,4,2,69.0,6,1,16,1,6,0,1,0,4,5,2,2,1,1,2,2,1,1,85,30,85,15,82,0,0,1
3,0.3,2,2,1,0,75,0,85,5,20,70,1,0.0,2,6,7,2,4,5,3,1,80.0,2,2,1,1,47,0,1,0,3,5,5,6,3,7,7,2,2,4,0,100,0,100,83,1,0,0
3,1.26,1,4,2,40,15,40,50,70,60,40,1,17.0,2,2,3,6,1,4,3,2,45.0,1,2,1,1,42,1,2,1,3,5,4,2,1,2,2,1,2,1,50,40,50,40,82,0,1,0
3,0.81,1,4,1,60,0,70,15,85,60,40,1,4.0,1,7,3,5,1,4,4,2,43.0,6,1,20,2,17,2,1,1,2,4,3,2,3,1,7,2,1,4,70,15,60,0,82,0,0,0
3,1.37,2,3,1,70,70,50,70,85,60,60,1,10.0,2,6,4,4,1,4,3,3,69.0,2,2,4,1,23,0,2,0,1,4,7,1,3,7,5,0,2,5,6,7,7,8,83,1,0,1
3,0.59,2,1,1,0,100,0,70,0,0,100,1,19.0,1,4,5,5,3,3,3,1,80.0,2,2,4,6,12,2,1,0,3,5,6,5,3,6,6,2,2,2,0,100,0,100,83,1,0,0
3,0.43,2,1,1,50,100,38,85,60,30,100,1,4.0,2,6,7,5,4,4,4,2,55.0,4,1,11,1,18,0,1,0,2,5,5,3,2,4,1,2,2,3,40,100,40,100,82,0,0,0
3,0.33,1,4,1,70,0,85,30,85,60,0,1,6.0,2,1,3,6,3,4,5,2,75.0,7,2,2,1,45,0,1,1,4,5,2,1,1,1,3,2,1,1,90,15,85,15,81,0,0,1
3,0.89,1,4,1,50,45,40,40,70,30,30,1,24.0,1,1,3,5,3,4,4,3,60.0,3,1,12,1,51,0,2,0,3,5,5,2,3,3,2,2,1,2,60,40,60,15,82,0,1,1
3,0.51,1,4,1,70,0,70,30,85,60,30,1,10.0,1,2,1,5,1,3,4,2,75.0,3,2,9,1,27,0,1,1,4,5,4,4,1,4,5,2,1,2,70,40,85,0,83,0,1,1
3,0.78,2,1,2,15,85,70,50,85,0,85,1,26.0,1,4,7,3,4,3,2,3,69.0,2,2,5,1,42,0,1,0,2,4,5,4,3,5,4,2,2,5,15,85,15,85,24,1,0,0
3,1.14,2,2,1,0,85,15,85,0,0,85,1,28.0,2,7,7,3,1,4,5,2,60.0,6,1,14,1,6,0,2,0,4,4,7,7,1,7,7,2,2,3,0,100,0,100,50,1,1,0
3,0.2,1,4,1,70,0,85,0,85,85,15,1,5.0,2,6,1,4,1,3,4,2,59.0,3,1,9,1,25,0,1,0,4,5,4,4,1,4,4,2,1,1,85,0,75,0,81,0,0,0
3,0.24,1,4,1,75,0,75,0,75,75,0,1,0.0,2,1,1,7,2,4,4,2,26.0,6,1,1,1,39,0,1,0,5,1,1,1,1,1,5,2,1,2,85,0,75,0,17,0,0,0
3,0.23,1,4,1,60,15,85,60,70,60,40,1,1.0,2,6,2,5,3,3,3,2,64.0,4,2,3,1,27,0,2,0,3,5,3,1,3,3,4,2,1,2,85,60,85,15,82,0,0,1
3,0.5,1,2,1,44,41,44,53,48,41,50,1,14.0,2,6,4,4,3,3,3,3,64.0,6,2,1,2,8,0,1,0,2,4,5,6,3,6,5,2,2,4,15,50,15,85,83,0,0,0
3,0.59,2,1,1,0,100,0,100,0,0,100,1,40.0,1,2,7,4,4,2,2,2,62.0,3,1,13,1,48,0,2,0,3,5,6,5,3,5,5,2,2,2,15,100,15,100,82,0,0,1
3,3.39,1,4,2,85,0,15,0,100,100,0,1,10.0,2,2,1,7,1,4,5,2,46.0,2,2,3,2,13,0,2,0,3,5,4,1,1,1,1,2,1,1,100,0,100,0,82,0,0,0
3,0.36,2,1,2,30,85,15,85,15,0,85,2,13.0,2,1,7,3,4,3,2,3,72.0,6,1,9,1,41,0,1,0,2,5,7,6,3,7,7,2,2,3,0,85,15,85,82,1,1,0
3,1.56,2,2,1,15,90,10,100,10,10,90,1,20.0,1,1,7,3,4,3,1,1,53.0,6,1,20,1,13,0,1,0,3,5,5,7,1,6,7,2,2,2,15,100,30,85,83,1,0,0
3,0.42,2,2,1,0,70,0,85,0,15,60,1,9.0,1,6,7,4,1,5,2,3,33.0,2,2,1,1,18,1,1,0,1,5,2,4,3,7,4,2,2,4,15,100,0,85,81,1,0,0
3,1.68,1,4,2,85,15,60,50,85,40,30,1,6.0,1,4,2,7,1,5,3,3,61.0,2,2,7,1,42,0,1,0,1,5,3,5,1,3,4,2,1,2,70,40,85,15,82,0,0,0
3,1.72,1,4,1,65,0,50,0,100,70,30,3,2.0,2,4,2,5,4,4,4,2,24.0,3,2,13,3,6,1,1,0,2,4,5,4,1,4,4,1,1,3,60,30,40,40,83,0,0,1
3,1.31,2,4,1,30,70,30,70,15,15,60,1,20.0,1,7,7,5,3,4,2,1,58.0,4,1,13,1,42,0,1,0,3,5,4,3,2,7,3,2,2,2,30,70,30,60,83,1,0,0
3,0.69,5,4,1,50,0,40,0,60,60,60,1,8.0,2,5,3,3,1,4,5,2,47.0,3,1,6,1,54,0,1,0,3,5,4,5,1,4,4,1,1,2,60,15,75,0,82,0,0,0
3,0.39,1,4,1,60,30,70,70,85,70,50,2,34.0,1,4,2,5,3,3,2,3,63.0,7,1,16,6,36,0,1,0,4,5,6,3,3,4,4,1,2,1,60,40,70,30,82,0,0,0
3,0.5,2,2,1,30,60,15,85,40,0,60,1,6.0,1,4,6,3,3,4,3,1,64.0,6,2,4,1,24,0,1,1,1,5,6,7,3,3,7,2,2,2,20,70,40,60,47,1,0,0
3,1.8,3,3,2,0,40,40,60,70,40,60,1,21.0,2,2,6,4,2,4,4,1,55.0,4,2,13,1,40,1,1,0,3,5,6,4,1,4,4,1,2,5,15,15,15,15,83,0,0,0
3,1.42,1,4,2,100,0,100,15,100,85,30,3,19.0,2,6,1,5,1,3,5,3,41.0,4,1,16,2,12,2,1,0,3,5,4,1,1,1,4,2,1,1,100,15,100,0,82,0,1,0
3,1.07,1,4,1,85,30,85,50,85,85,70,1,17.0,2,2,6,4,3,3,3,2,68.0,3,2,10,1,18,0,2,1,3,5,4,4,1,4,4,2,1,1,70,40,85,15,81,0,1,0
3,0.86,2,2,1,40,60,30,60,30,30,70,1,20.0,2,1,7,4,2,3,3,3,80.0,5,2,13,1,51,0,1,0,3,5,4,4,3,4,5,2,2,2,15,70,40,70,82,1,0,0
3,0.35,1,4,1,30,0,30,0,70,70,0,3,25.0,2,1,1,7,1,5,4,2,25.0,2,2,10,3,6,0,2,0,2,5,1,1,1,1,1,2,1,2,60,0,60,0,82,0,0,0
3,0.33,2,3,2,0,70,30,50,0,0,70,3,20.0,2,6,6,2,3,4,3,3,66.0,7,1,17,1,48,0,1,0,2,4,1,1,3,4,1,2,2,4,0,60,0,60,47,0,0,0
3,0.66,2,1,1,0,60,15,100,15,15,60,1,15.0,1,7,7,1,2,4,3,1,63.0,6,2,12,1,9,0,1,1,3,5,3,6,2,4,6,2,2,2,10,95,10,80,50,1,0,0
3,3.88,1,4,1,100,0,92,0,100,100,0,3,22.0,2,7,1,5,1,2,3,3,34.0,4,1,6,2,12,0,2,1,4,5,4,4,1,7,1,1,1,4,100,0,50,0,83,0,1,1
3,0.86,2,1,2,0,100,0,70,0,0,50,1,9.0,1,1,5,2,5,5,2,1,55.0,2,1,17,1,30,0,1,0,1,5,1,7,2,7,7,2,2,3,13,72,18,66,47,1,0,0
3,0.42,2,1,1,0,85,30,85,40,15,80,1,10.0,1,1,7,3,3,2,2,3,73.0,6,2,10,1,12,0,1,0,2,5,4,5,2,7,4,2,2,2,0,85,0,85,82,1,0,0
3,1.4,2,1,1,40,70,15,100,30,30,70,1,2.0,1,1,5,2,4,2,2,1,80.0,7,2,18,1,41,0,1,1,3,5,4,6,3,5,7,2,2,2,10,95,30,70,78,1,0,1
3,0.65,1,4,1,40,0,40,0,60,30,0,1,7.0,2,2,3,7,2,4,5,2,45.0,7,2,15,1,41,2,1,1,2,5,1,1,1,1,3,2,1,2,70,0,60,0,83,0,0,1
3,0.83,2,2,1,15,85,0,100,40,30,70,1,5.0,1,2,4,1,1,4,3,3,50.0,8,1,21,1,9,2,1,1,2,5,6,7,3,6,6,2,2,2,15,75,60,65,83,1,0,0
3,1.45,2,1,1,30,70,50,60,70,15,60,3,11.0,2,2,6,5,3,4,2,1,54.0,4,1,18,1,26,0,1,1,2,5,4,3,3,3,3,2,2,4,15,85,30,85,83,0,0,0
3,0.91,2,1,1,0,85,0,100,0,0,85,1,3.0,1,1,7,3,3,4,2,1,70.0,3,2,13,1,29,0,1,1,3,5,5,5,2,5,5,2,2,2,10,84,14,74,83,1,0,0
3,1.0,1,4,2,50,0,50,0,60,40,0,1,0.0,2,1,3,5,3,4,3,2,28.0,6,1,18,1,8,1,1,0,4,5,3,3,1,3,4,2,1,2,80,0,80,0,82,0,0,0
3,0.66,1,3,2,60,60,50,50,80,65,65,1,11.0,2,6,2,4,3,2,2,2,43.0,7,1,14,1,8,0,1,0,3,5,3,3,3,3,5,2,1,1,60,50,70,30,82,0,0,0
3,0.29,2,1,1,0,85,0,100,0,0,40,1,13.0,1,1,7,4,3,5,3,1,76.0,3,2,2,1,36,0,1,1,1,5,6,6,1,7,7,2,2,5,0,100,15,100,47,1,0,0
3,0.68,1,4,1,85,0,85,0,100,85,0,1,7.0,1,1,1,5,2,2,4,2,39.0,6,1,21,1,17,2,1,0,4,5,1,4,1,4,4,2,1,1,100,0,90,0,82,0,0,1
3,1.49,2,2,2,15,85,15,100,60,15,85,1,3.0,1,2,7,3,4,2,2,3,50.0,3,1,16,1,4,1,1,0,3,5,6,5,3,6,5,2,2,2,15,100,15,85,50,1,0,0
3,0.16,1,4,1,100,0,85,15,100,85,15,1,40.0,2,1,1,6,3,5,4,2,74.0,6,2,3,1,36,0,1,1,4,5,4,5,1,3,4,2,1,2,100,15,100,0,82,0,0,1
3,1.24,2,4,1,50,70,50,50,60,60,60,1,2.0,2,6,6,6,2,4,4,2,27.0,6,1,2,1,47,0,2,1,3,3,4,5,3,4,2,2,2,4,50,50,30,70,50,0,0,0
3,0.51,2,2,1,58,60,60,70,60,40,55,1,15.0,1,6,5,4,3,3,4,3,76.0,6,1,9,1,6,0,1,0,3,5,5,2,1,3,4,2,2,2,60,70,60,85,82,0,0,0
3,0.87,2,2,2,40,100,0,100,40,15,85,1,10.0,1,1,7,1,3,3,1,1,33.0,1,1,13,1,22,2,2,0,3,5,7,7,2,4,7,2,2,3,50,100,50,85,83,1,1,0
3,0.54,2,3,1,0,95,5,85,0,15,95,2,6.0,1,1,7,2,4,4,2,3,56.0,7,1,22,1,36,0,2,0,4,5,5,7,3,6,7,2,2,2,40,70,15,90,50,1,0,0
3,1.33,2,2,1,0,85,0,85,0,0,70,1,0.0,1,6,7,2,2,4,3,1,71.0,3,1,7,1,6,0,1,1,1,5,7,7,3,5,5,1,2,4,0,70,0,75,78,0,0,0
3,0.38,2,1,1,15,85,15,100,15,0,85,1,34.0,1,1,7,5,3,2,3,1,69.0,7,1,14,1,38,0,1,1,2,5,6,5,2,5,7,2,2,2,0,100,60,85,83,1,1,0
3,1.33,2,1,2,0,90,50,50,30,10,85,1,4.0,2,3,5,6,3,2,4,1,48.0,3,1,5,1,20,1,1,1,3,5,6,4,2,5,6,2,2,4,0,100,0,100,82,0,0,0
3,0.46,1,4,2,70,0,70,0,85,70,0,1,19.0,1,1,1,7,2,4,5,2,57.0,8,1,16,1,6,0,1,1,3,5,1,1,1,1,2,2,1,2,85,0,85,0,48,0,0,0
3,0.72,1,4,1,85,9,85,15,100,100,15,1,5.0,2,2,1,7,2,3,5,2,63.0,7,2,8,1,36,0,1,0,5,4,4,1,1,1,1,2,1,1,95,1,95,0,83,0,0,1
3,0.43,1,4,1,100,0,100,0,100,70,0,1,40.0,2,1,1,4,2,5,5,3,80.0,3,2,9,2,13,0,2,0,1,4,4,4,1,1,3,2,1,2,70,15,85,0,82,0,1,1
3,0.66,1,4,1,90,0,85,0,100,75,10,1,5.0,2,6,1,5,2,4,5,2,38.0,7,1,21,1,8,2,1,1,4,5,3,2,1,2,2,2,1,2,98,0,85,0,82,0,0,1
3,0.27,1,4,1,69,3,58,23,90,63,15,2,15.0,2,1,1,4,1,2,4,2,80.0,4,2,8,1,37,4,1,1,3,5,4,4,1,4,4,2,1,2,85,40,100,0,83,0,0,1
3,0.32,2,1,2,0,100,0,100,0,15,85,2,33.0,2,1,7,4,5,3,2,2,71.0,3,1,5,1,25,0,1,1,2,5,7,6,3,2,6,2,2,5,0,100,0,100,47,1,0,0
3,0.96,1,3,1,1,80,80,80,80,80,80,1,2.0,2,4,4,4,1,4,4,3,58.0,2,2,6,2,24,0,1,0,3,5,5,1,1,4,4,0,2,2,100,100,100,100,83,0,0,1
3,0.39,2,1,2,0,100,0,100,0,0,70,1,15.0,2,7,7,5,3,2,2,1,66.0,4,1,15,1,28,0,1,0,4,5,4,7,3,4,4,2,2,3,0,100,0,100,82,0,0,0
3,0.81,2,2,2,0,100,0,100,0,0,85,1,10.0,1,1,7,1,3,4,4,1,45.0,5,1,20,1,37,0,1,0,2,5,7,7,2,7,7,2,2,2,0,100,0,100,83,0,0,0
3,1.32,1,4,2,80,0,90,50,100,90,0,2,1.0,2,5,2,4,1,4,4,2,31.0,2,1,15,3,13,0,2,0,5,5,4,1,1,1,3,2,1,2,100,0,100,0,32,1,0,1
3,0.37,2,1,1,0,85,0,85,0,0,85,1,13.0,2,1,6,1,1,4,4,3,49.0,4,1,20,1,45,2,1,0,4,5,4,7,3,6,7,2,2,2,0,85,0,85,83,1,0,0
3,0.41,1,4,1,85,15,85,40,85,60,15,1,10.0,2,1,1,5,1,2,3,3,80.0,2,2,1,1,39,0,1,0,4,5,4,7,1,4,4,2,1,2,100,40,100,15,32,0,1,0
3,0.93,1,2,1,40,85,15,70,15,70,30,1,13.0,2,6,6,5,3,4,3,3,69.2,2,1,21,1,37,2,1,0,2,5,4,4,1,4,4,2,2,2,34,43,36,41,83,0,0,1
3,1.02,1,4,1,95,0,90,0,100,80,0,1,5.0,2,1,1,6,2,3,5,2,61.0,8,1,21,1,45,0,1,1,4,5,4,1,1,1,3,2,1,1,89,0,90,0,82,0,0,1
3,0.31,2,2,2,0,85,0,90,0,1,80,1,3.0,2,7,5,4,3,3,2,1,26.0,6,1,11,1,17,0,2,1,3,5,6,7,2,7,7,2,2,4,0,85,15,70,24,1,1,1
3,0.99,1,4,1,40,0,20,0,60,0,0,3,5.0,2,1,3,6,1,5,5,2,45.0,6,1,17,5,36,0,2,0,2,5,1,1,1,3,2,2,1,1,60,0,40,0,82,0,1,0
3,0.32,1,4,1,70,0,70,0,85,70,40,1,0.0,2,6,2,5,2,3,3,2,32.0,7,1,16,1,51,0,1,0,4,5,3,4,1,3,5,2,1,1,85,15,85,0,47,0,0,0
3,0.38,1,4,1,75,0,60,0,85,70,5,3,1.0,2,5,1,7,2,4,4,2,51.0,7,1,21,4,34,0,1,1,3,5,3,2,1,3,4,2,1,1,60,0,85,0,50,0,0,0
3,0.68,2,1,1,15,90,0,90,35,15,80,1,9.0,2,1,7,3,2,3,2,1,35.0,6,1,15,1,55,2,1,0,3,5,5,7,2,7,7,2,2,2,0,100,15,95,50,1,0,0
3,1.12,2,3,1,40,60,30,60,60,30,70,1,1.0,1,7,6,5,4,4,2,3,56.0,6,1,22,1,51,0,2,1,3,5,6,6,3,5,7,2,2,2,0,60,15,60,83,0,0,0
3,0.62,1,4,1,40,1,45,25,60,45,25,1,7.0,1,1,3,5,1,4,5,3,46.0,6,2,13,1,17,4,1,1,1,5,1,2,1,3,2,2,1,2,35,15,35,5,83,1,0,1
3,0.91,2,2,1,0,70,0,85,30,50,50,1,17.0,2,3,2,3,3,3,3,3,35.0,4,1,15,1,21,2,1,1,2,3,5,7,3,4,5,2,2,2,30,85,30,70,82,0,0,0
3,0.66,2,4,2,40,40,60,30,60,50,40,1,3.0,1,5,4,5,2,4,4,3,42.0,5,1,1,3,33,0,2,0,2,5,4,3,1,3,4,0,1,4,70,50,40,30,32,0,0,0
3,0.48,2,1,2,0,85,0,85,0,0,85,1,4.0,1,6,7,2,4,2,4,3,54.0,5,2,1,1,12,0,2,0,3,5,5,5,1,6,7,1,2,5,0,85,0,85,82,0,0,0
3,0.85,1,4,1,75,30,75,50,69,60,40,1,6.0,2,5,6,5,2,4,4,2,60.2,3,2,3,1,41,2,1,0,4,5,3,1,3,3,2,2,1,2,85,30,85,0,83,1,0,1
3,1.5,2,4,1,30,85,0,75,25,15,60,2,0.0,1,1,4,3,2,5,5,2,23.0,5,2,21,5,48,1,1,1,3,5,5,5,3,5,6,2,2,3,40,60,50,70,32,0,0,0
3,0.44,2,4,1,30,0,49,15,70,70,40,1,5.0,2,2,3,5,2,4,4,2,33.0,6,1,20,1,39,0,2,0,4,5,4,3,1,4,4,2,1,2,60,60,70,15,83,0,0,1
3,0.42,1,4,2,100,0,85,0,100,85,0,1,12.0,2,1,1,3,1,2,4,2,73.0,7,1,10,1,6,0,2,0,1,5,5,4,1,3,3,2,1,2,100,0,100,0,82,0,0,1
3,0.69,2,1,2,10,90,0,95,10,20,90,1,0.0,2,2,6,4,4,3,2,1,54.0,8,1,10,3,12,0,2,1,3,5,4,5,2,5,6,2,2,4,0,95,30,90,83,0,0,0
3,0.37,1,4,2,100,0,100,0,100,100,0,3,1.0,2,1,1,7,2,4,3,2,36.0,4,1,7,3,48,0,1,0,4,5,4,1,1,1,2,2,1,1,100,0,100,0,48,0,1,1
3,0.79,2,4,2,0,50,0,50,0,0,70,1,4.0,1,7,7,4,3,5,4,3,25.0,2,1,11,3,39,3,2,1,4,4,7,7,2,4,4,2,2,3,20,67,18,68,47,0,0,0
3,0.29,1,4,2,85,0,70,40,100,100,30,2,7.0,2,6,1,4,3,2,4,2,80.0,6,2,5,1,26,0,1,0,4,5,5,2,3,3,4,2,1,1,100,50,100,0,48,0,0,1
3,0.56,1,4,1,70,0,60,15,50,65,15,1,16.0,1,2,6,4,1,3,4,2,69.0,7,2,15,1,51,0,1,1,4,5,3,3,1,3,5,2,1,2,70,15,70,0,82,0,0,1
3,0.61,2,1,1,30,89,5,90,12,1,100,1,7.0,2,7,7,4,3,3,2,2,61.0,6,1,17,1,48,0,1,0,3,5,3,5,3,3,4,2,2,3,15,85,40,70,32,1,0,0
3,0.28,1,4,1,70,0,85,50,100,100,50,1,19.0,2,1,2,5,2,3,4,3,55.0,3,2,2,3,13,0,1,0,3,4,4,2,1,3,5,2,1,2,100,0,100,0,82,0,0,0
